id,name,localized_city,localized_neighborhood,city,public_address,lat,lng,preview_amenities,reviews_count,person_capacity,bathrooms,bedrooms,beds,guest_label,property_type_id,room_and_property_type,room_type,tier_id,kicker_content_messages,picture_count,star_rationg,user_first_name,user_has_profile_pic,user_is_superhost,cancel_policy,room_type_category,can_instant_book,night_cost,night_cost_with_fees,monthly_price_factor,rate_type,fees,link
15200032,Titanic Lux 2Bed City Apart +Ensuite+Secure Parkin,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.60531,-5.91226,"Free parking,Wifi,Kitchen,Washer",56,6,2.0,2,4,6 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,75,5.0, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,True,96.0,96.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/15200032?&check_in=2022-02-15&check_out=2022-02-16
41559832,Spacious Family apartments near Titanic Museum,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.60341,-5.92098,"Wifi,Kitchen,Washer",9,4,2.0,2,2,4 guests,37,Entire condominium (condo),Entire home/apt,0,Entire condominium (condo),15,3.5, ,True,False,CANCEL_FLEXIBLE,entire_home,True,97.0,97.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/41559832?&check_in=2022-02-15&check_out=2022-02-16
46499838,Library Square Premier,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.60234,-5.93367,"Wifi,Kitchen,Washer",5,5,1.0,2,4,5 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,16,4.5, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,97.0,97.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/46499838?&check_in=2022-02-15&check_out=2022-02-16
32738110,Trendy Apartment close to Windsor Park stadium,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58335,-5.94293,"Hosted by a business,Wifi,Kitchen,Washer",0,2,1.0,2,2,2 guests,37,Entire condominium (condo),Entire home/apt,0,Entire condominium (condo),16,0.0, ,True,False,CANCEL_FLEXIBLE,entire_home,True,97.0,97.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/32738110?&check_in=2022-02-15&check_out=2022-02-16
37998819,Fabulous 2 BR Penthouse Next To Windsor Park,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58223,-5.94534,"Free parking,Wifi,Kitchen,Washer",0,4,1.0,2,2,4 guests,37,Entire condominium (condo),Entire home/apt,0,Entire condominium (condo),1,0.0, ,True,False,CANCEL_FLEXIBLE,entire_home,True,97.0,97.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/37998819?&check_in=2022-02-15&check_out=2022-02-16
32738622,Beautiful Penthouse Apartment,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58399,-5.94439,"Wifi,Kitchen,Washer",0,4,1.5,2,2,4 guests,37,Entire condominium (condo),Entire home/apt,0,Entire condominium (condo),16,0.0, ,True,False,CANCEL_FLEXIBLE,entire_home,True,97.0,97.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/32738622?&check_in=2022-02-15&check_out=2022-02-16
31283797,🌟 Stunning Belfast City Centre Penthouse 🌟,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58278,-5.94433,"Wifi,Kitchen,Washer",1,4,1.0,2,2,4 guests,37,Entire condominium (condo),Entire home/apt,0,Entire condominium (condo),12,0.0, ,True,False,CANCEL_FLEXIBLE,entire_home,True,97.0,97.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/31283797?&check_in=2022-02-15&check_out=2022-02-16
31999403,Stunning 2 BR apartment in the ❤️ of Belfast 🥂,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.60214,-5.92072,"Wifi,Kitchen,Washer",5,4,2.0,2,2,4 guests,37,Entire condominium (condo),Entire home/apt,0,Entire condominium (condo),9,4.5, ,True,False,CANCEL_FLEXIBLE,entire_home,True,97.0,97.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/31999403?&check_in=2022-02-15&check_out=2022-02-16
32710803,Stylish 2 Bedroom Apartment Near Titanic Museum,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.60173,-5.92281,"Wifi,Kitchen,Washer",1,4,2.0,2,2,4 guests,37,Entire condominium (condo),Entire home/apt,0,Entire condominium (condo),17,0.0, ,True,False,CANCEL_FLEXIBLE,entire_home,True,97.0,97.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/32710803?&check_in=2022-02-15&check_out=2022-02-16
28836776,PandA Serviced Apartments 1,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59229,-5.92763,"Free parking,Wifi,Kitchen,Washer",142,4,1.0,2,2,4 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,16,5.0, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,98.0,98.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/28836776?&check_in=2022-02-15&check_out=2022-02-16
50704059,Modern & Comfortable/Nr City Centre /Outdoor Space,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59905,-5.90026,"Free parking,Wifi,Kitchen,Washer",3,5,1.0,3,3,5 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,20,4.5, ,True,False,CANCEL_MODERATE,entire_home,True,98.0,98.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/50704059?&check_in=2022-02-15&check_out=2022-02-16
49320629,The Number 11,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58236,-5.93777,"Free parking,Wifi,Kitchen",14,2,1.0,1,0,2 guests,43,Room in boutique hotel,Private room,0,Room in boutique hotel,6,4.5, ,True,False,CANCEL_FLEXIBLE,private_room,True,98.0,98.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/49320629?&check_in=2022-02-15&check_out=2022-02-16
35505296,"On the Waterfront, luxury 3 bed, 18mile to Belfast",Killyleagh,0,Killyleagh,"Killyleagh, Northern Ireland, United Kingdom",54.39633,-5.64621,"Free parking,Wifi,Kitchen,Washer",56,6,2.0,3,4,6 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,23,4.5, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,True,98.0,98.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/35505296?&check_in=2022-02-15&check_out=2022-02-16
50895472,The Bigger Splash . Bangor,Ards and North Down,0,Ards and North Down,"Ards and North Down, Northern Ireland, United Kingdom",54.65743,-5.68406,"Free parking,Wifi,Kitchen,Washer",0,6,2.0,3,4,6 guests,37,Entire condominium (condo),Entire home/apt,0,Entire condominium (condo),32,0.0, ,True,False,CANCEL_FLEXIBLE,entire_home,True,97.0,97.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/50895472?&check_in=2022-02-15&check_out=2022-02-16
18186108,Strangford Lough Room 1,Downpatrick,0,Downpatrick,"Downpatrick, Northern Ireland, United Kingdom",54.36837,-5.62993,"Free parking,Wifi,Kitchen,Washer",8,2,1.0,1,1,2 guests,38,Private room in bungalow,Private room,0,Private room,14,5.0, ,True,False,CANCEL_FLEXIBLE,private_room,False,98.0,98.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/18186108?&check_in=2022-02-15&check_out=2022-02-16
39987258,Belfast Hot-Tub House - City Center!,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.62558,-5.92253,"Free parking,Wifi,Kitchen,Washer",127,4,1.0,2,2,4 guests,36,Entire townhouse,Entire home/apt,0,Entire townhouse,37,5.0, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,True,99.0,99.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/39987258?&check_in=2022-02-15&check_out=2022-02-16
23737884,Fashionable City Centre Apartment,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59145,-5.93393,"Wifi,Kitchen,Washer",126,2,1.5,1,1,2 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,19,5.0, ,True,True,CANCEL_MODERATE,entire_home,False,99.0,99.0,0.95,nightly,0.0,https://www.airbnb.co.uk/rooms/23737884?&check_in=2022-02-15&check_out=2022-02-16
27075795,Belfast Apartment,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.60028,-5.93561,"Wifi,Kitchen",132,6,2.0,2,3,6 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,21,4.5, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,True,99.0,99.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/27075795?&check_in=2022-02-15&check_out=2022-02-16
45536854,CITY  CENTRE   NIGHTLIFE   SHOPPING  TOURS,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59573,-5.92794,"Free parking,Wifi,Kitchen,Washer",3,4,3.0,2,2,4 guests,47,Entire serviced apartment,Entire home/apt,0,Entire serviced apartment,11,4.5, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,True,99.0,99.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/45536854?&check_in=2022-02-15&check_out=2022-02-16
26652204,🅱️ MODERN CORNER SUITE 2 BED 2 BATH GREAT VIEWS 🅱️,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58683,-5.92844,"Free parking,Wifi,Kitchen,Washer",12,7,2.0,2,6,7 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,17,5.0, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,99.0,99.0,0.65,nightly,0.0,https://www.airbnb.co.uk/rooms/26652204?&check_in=2022-02-15&check_out=2022-02-16
45896177,Teach Meibh - Home with a view,Dunmurry,0,Dunmurry,"Dunmurry, Northern Ireland, United Kingdom",54.5625,-6.0462,"Free parking,Wifi,Kitchen,Washer",30,3,1.0,1,2,3 guests,40,Entire guesthouse,Entire home/apt,0,Entire guesthouse,32,5.0, ,True,True,CANCEL_FLEXIBLE,entire_home,True,99.0,99.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/45896177?&check_in=2022-02-15&check_out=2022-02-16
21162310,"Bellevue Manor, on zoo's doorstep.Tourism NI cert.",Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.66203,-5.94677,"Free parking,Wifi,Kitchen,Washer",84,6,1.0,3,3,6 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,17,5.0, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,99.0,99.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/21162310?&check_in=2022-02-15&check_out=2022-02-16
49567463,"Bumble Bee Lodge, ROOM 1",Strangford,0,Strangford,"Strangford, Northern Ireland, United Kingdom",54.360416,-5.600874,"Free parking,Wifi,Kitchen",65,2,1.0,1,2,2 guests,33,Private room,Private room,0,Private room,22,5.0, ,True,True,CANCEL_FLEXIBLE,private_room,True,99.0,99.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/49567463?&check_in=2022-02-15&check_out=2022-02-16
26288223,"Stay Safe, Coastal Cottage, a metre from the sea",Newtownabbey,0,Newtownabbey,"Newtownabbey, Northern Ireland, United Kingdom",54.673702,-5.896724,"Free parking,Wifi,Kitchen,Washer",59,5,1.0,1,3,5 guests,60,Entire cottage,Entire home/apt,0,Entire cottage,64,5.0, ,True,True,CANCEL_FLEXIBLE,entire_home,False,99.0,99.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/26288223?&check_in=2022-02-15&check_out=2022-02-16
30654708,Lough View Cottage,Antrim,0,Antrim,"Antrim, Northern Ireland, United Kingdom",54.59835,-6.23672,"Free parking,Wifi,Kitchen,Washer",18,4,1.0,2,3,4 guests,60,Entire cottage,Entire home/apt,0,Entire cottage,13,5.0, ,True,False,CANCEL_FLEXIBLE,entire_home,True,99.0,99.0,0.6,nightly,0.0,https://www.airbnb.co.uk/rooms/30654708?&check_in=2022-02-15&check_out=2022-02-16
45375001,"CORPORATE & BUSINESS STAYS, FREE PARKING & WIFI 👌",Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59691,-5.92544,"Wifi,Kitchen,Washer",5,6,1.0,3,3,6 guests,36,Entire townhouse,Entire home/apt,0,Entire townhouse,12,5.0, ,True,False,CANCEL_FLEXIBLE,entire_home,False,99.0,99.0,0.95,nightly,0.0,https://www.airbnb.co.uk/rooms/45375001?&check_in=2022-02-15&check_out=2022-02-16
18826090,Spacious Family Home by the Forest and River Lagan,Castlereagh,0,Castlereagh,"Castlereagh, Northern Ireland, United Kingdom",54.54993,-5.94053,"Free parking,Wifi,Kitchen,Washer",75,5,1.0,3,3,5 guests,36,Entire townhouse,Entire home/apt,0,Entire townhouse,43,4.5, ,True,False,CANCEL_MODERATE,entire_home,False,99.0,99.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/18826090?&check_in=2022-02-15&check_out=2022-02-16
50375324,"The Haven is a quiet, tranquil home nestled in a cul de sac. walled rear courtyard and front patio offer multiple outdoor relaxation areas.",Ards and North Down,0,Ards and North Down,"Ards and North Down, Northern Ireland, United Kingdom",54.64522,-5.69416,"Free parking,Wifi,Kitchen,Washer",11,6,1.0,3,4,6 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,19,5.0, ,True,True,CANCEL_MODERATE,entire_home,True,99.0,99.0,0.7,nightly,0.0,https://www.airbnb.co.uk/rooms/50375324?&check_in=2022-02-15&check_out=2022-02-16
21630637,"Minutes from Belfast, cosy & clean",Newtownabbey,0,Newtownabbey,"Newtownabbey, Northern Ireland, United Kingdom",54.67267,-5.90358,"Free parking,Wifi,Kitchen,Washer",41,2,1.0,1,1,2 guests,60,Entire cottage,Entire home/apt,0,Entire cottage,11,5.0, ,True,True,CANCEL_MODERATE,entire_home,False,99.0,99.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/21630637?&check_in=2022-02-15&check_out=2022-02-16
15169422,Top ensuite in Belfast BT9 near QUB+ all Hospitals,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.57144,-5.95343,"Free parking,Wifi,Washer",17,2,1.5,1,1,2 guests,11,Private room in villa,Private room,0,Private room,18,5.0, ,True,False,CANCEL_MODERATE,private_room,False,99.0,99.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/15169422?&check_in=2022-02-15&check_out=2022-02-16
36230927,"Altahammond House Bed & Breakfast, Whitehead",Whitehead,0,Whitehead,"Whitehead, Northern Ireland, United Kingdom",54.74652,-5.71295,"Free parking,Wifi",6,2,1.0,1,1,2 guests,3,Room in bed and breakfast,Hotel room,0,Hotel room,7,5.0, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,hotel_room,True,99.0,99.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/36230927?&check_in=2022-02-15&check_out=2022-02-16
9593393,"Christmas 3 bed house, sleeps 6 by beach/bay",Bangor,0,Bangor,"Bangor, United Kingdom",54.66562,-5.6537,"Free parking,Wifi,Kitchen,Washer",5,5,1.0,3,4,5 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,11,5.0, ,True,False,CANCEL_MODERATE,entire_home,False,99.0,99.0,0.85,nightly,0.0,https://www.airbnb.co.uk/rooms/9593393?&check_in=2022-02-15&check_out=2022-02-16
19583866,Fashionable City Centre Apartment,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59155,-5.93362,"Wifi,Kitchen,Washer",155,2,1.5,1,1,2 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,23,5.0, ,True,True,CANCEL_MODERATE,entire_home,False,99.0,99.0,0.95,nightly,0.0,https://www.airbnb.co.uk/rooms/19583866?&check_in=2022-02-15&check_out=2022-02-16
36254026,"Altahammond House Bed&Breakfast, Whitehead",Whitehead,0,Whitehead,"Whitehead, Northern Ireland, United Kingdom",54.74687,-5.71469,"Free parking,Wifi",3,2,1.0,1,1,2 guests,3,Room in bed and breakfast,Hotel room,0,Hotel room,9,4.5, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,hotel_room,True,99.0,99.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/36254026?&check_in=2022-02-15&check_out=2022-02-16
50079306,"The Old Vicarage NI (The Garden Room, 3/3)",Ballywalter,0,Ballywalter,"Ballywalter, Northern Ireland, United Kingdom",54.54978,-5.48656,"Free parking,Wifi,Washer",0,2,1.0,1,1,2 guests,3,Private room in bed and breakfast,Private room,0,Private room,35,0.0, ,True,True,CANCEL_FLEXIBLE,private_room,False,99.0,99.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/50079306?&check_in=2022-02-15&check_out=2022-02-16
52167807,Stunning Harbour-Side Apartment in City Centre,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.6053,-5.92111,"Free parking,Wifi,Kitchen,Washer",17,2,1.0,1,1,2 guests,37,Entire condominium (condo),Entire home/apt,0,Entire condominium (condo),22,5.0, ,True,True,CANCEL_FLEXIBLE,entire_home,False,99.0,99.0,0.5,nightly,0.0,https://www.airbnb.co.uk/rooms/52167807?&check_in=2022-02-15&check_out=2022-02-16
24145353,1 bedroom Apartment - Free Parking,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.60607,-5.91119,"Free parking,Wifi,Kitchen,Washer",157,2,1.5,1,1,2 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,14,5.0, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,101.0,101.0,0.95,nightly,0.0,https://www.airbnb.co.uk/rooms/24145353?&check_in=2022-02-15&check_out=2022-02-16
41737937,Deluxe City Apartment (2),Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58492,-5.94673,"Free parking,Wifi,Kitchen,Washer",10,2,1.0,1,1,2 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,24,5.0, ,True,True,CANCEL_FLEXIBLE,entire_home,True,100.0,100.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/41737937?&check_in=2022-02-15&check_out=2022-02-16
53047027,Apartment-Private Bathroom @ Central Belfast Apartments,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58994,-5.94047,"Hosted by a business,Free parking,Wifi,Kitchen",1,4,1.0,1,2,4 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,23,0.0, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,True,100.0,100.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/53047027?&check_in=2022-02-15&check_out=2022-02-16
28144979,5⭐️ Fitzwilliam Apts A in vibrant Queens Qtr,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58502,-5.93799,"Wifi,Kitchen,Washer",69,5,1.0,2,3,5 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,30,5.0, ,True,True,CANCEL_MODERATE,entire_home,True,100.0,100.0,0.7,nightly,0.0,https://www.airbnb.co.uk/rooms/28144979?&check_in=2022-02-15&check_out=2022-02-16
29611999,Lagan View - ⭐️⭐️⭐️⭐️ Perfect location & Comfy living,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59855,-5.91777,"Free parking,Wifi,Kitchen,Washer",153,4,1.0,2,3,4 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,56,5.0, ,True,True,CANCEL_MODERATE,entire_home,False,100.0,100.0,0.9,nightly,0.0,https://www.airbnb.co.uk/rooms/29611999?&check_in=2022-02-15&check_out=2022-02-16
34268914,3 Bed 2 Bath:  Queens Quarter Modern Townhouse:,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.57883,-5.93548,"Wifi,Kitchen,Washer",43,6,2.0,3,3,6 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,20,5.0, ,True,True,CANCEL_BETTER_STRICT_WITH_GRACE_PERIOD,entire_home,True,100.0,100.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/34268914?&check_in=2022-02-15&check_out=2022-02-16
51931920,Newly refurbished 3 bed semi 5 min walk from City,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59351,-5.90556,"Free parking,Wifi,Kitchen,Washer",19,5,3.0,3,3,5 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,34,4.5, ,False,False,CANCEL_FLEXIBLE,entire_home,True,100.0,100.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/51931920?&check_in=2022-02-15&check_out=2022-02-16
30336470,5⭐️ Fitzwilliam Apts B in vibrant Queens Qt,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58619,-5.938,"Free parking,Wifi,Kitchen,Washer",69,6,1.0,2,3,6 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,30,5.0, ,True,True,CANCEL_MODERATE,entire_home,False,100.0,100.0,0.7,nightly,0.0,https://www.airbnb.co.uk/rooms/30336470?&check_in=2022-02-15&check_out=2022-02-16
35213033,Luxury Apartment beside all major attractions.,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.60052,-5.92332,"Wifi,Kitchen,Washer",13,2,1.0,1,1,2 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,7,5.0, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,100.0,100.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/35213033?&check_in=2022-02-15&check_out=2022-02-16
37338782,Belfast Victorian townhouse,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.60881,-5.97593,"Free parking,Wifi,Kitchen,Washer",109,10,2.0,4,4,10 guests,36,Entire townhouse,Entire home/apt,0,Entire townhouse,24,5.0, ,True,True,CANCEL_MODERATE,entire_home,False,100.0,100.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/37338782?&check_in=2022-02-15&check_out=2022-02-16
11779534,Braeside Cottage Holywood,Holywood,0,Holywood,"Holywood, Co. Down, United Kingdom",54.63864,-5.81447,"Free parking,Wifi,Kitchen,Washer",72,6,2.0,2,4,6 guests,4,Entire cabin,Entire home/apt,0,Entire cabin,30,5.0, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,100.0,100.0,0.79,nightly,0.0,https://www.airbnb.co.uk/rooms/11779534?&check_in=2022-02-15&check_out=2022-02-16
23872001,Double room Luxury B&B in Leafy South Belfast,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.57339,-5.91465,"Free parking,Wifi",2,2,1.0,1,1,2 guests,3,Private room in bed and breakfast,Private room,0,Private room,13,0.0, ,True,False,CANCEL_BETTER_STRICT_WITH_GRACE_PERIOD,private_room,True,100.0,100.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/23872001?&check_in=2022-02-15&check_out=2022-02-16
41736572,Modern Boutique Apartment. (1),Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58401,-5.94535,"Free parking,Wifi,Kitchen,Washer",0,2,1.5,1,1,2 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,24,0.0, ,True,True,CANCEL_FLEXIBLE,entire_home,True,100.0,100.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/41736572?&check_in=2022-02-15&check_out=2022-02-16
41333994,"Stunning semi-detached townhouse,Holywood,Sleeps 6",Holywood,0,Holywood,"Holywood, Northern Ireland, United Kingdom",54.61939,-5.85316,"Free parking,Wifi,Kitchen,Washer",27,6,2.5,3,4,6 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,19,4.5, ,True,False,CANCEL_FLEXIBLE,entire_home,True,100.0,100.0,0.85,nightly,0.0,https://www.airbnb.co.uk/rooms/41333994?&check_in=2022-02-15&check_out=2022-02-16
31942593,Spacious Home in North Belfast,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.63389,-5.92878,"Free parking,Wifi,Kitchen,Washer",9,5,1.0,3,4,5 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,21,5.0, ,True,False,CANCEL_FLEXIBLE,entire_home,False,100.0,100.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/31942593?&check_in=2022-02-15&check_out=2022-02-16
39820115,Willow Cottage Holywood,North Down,0,North Down,"North Down, Northern Ireland, United Kingdom",54.64088,-5.83654,"Wifi,Kitchen,Washer",20,6,1.0,3,5,6 guests,60,Entire cottage,Entire home/apt,0,Entire cottage,80,5.0, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,100.0,100.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/39820115?&check_in=2022-02-15&check_out=2022-02-16
45736573,"Roslea Flat, Carryduff",Carryduff,0,Carryduff,"Carryduff, Northern Ireland, United Kingdom",54.5104,-5.87589,"Free parking,Wifi,Kitchen,Washer",17,4,1.0,2,2,4 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,14,5.0, ,True,False,CANCEL_MODERATE,entire_home,True,100.0,100.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/45736573?&check_in=2022-02-15&check_out=2022-02-16
27230060,Kerngrove Lodge Apartment,Dundrod,0,Dundrod,"Dundrod, Northern Ireland, United Kingdom",54.60693,-6.11035,"Free parking,Wifi,Kitchen",21,4,1.5,2,2,4 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,10,5.0, ,True,False,CANCEL_MODERATE,entire_home,True,100.0,100.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/27230060?&check_in=2022-02-15&check_out=2022-02-16
28939437,Two comfy rooms in east Belfast,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.5952,-5.81707,"Free parking,Wifi,Kitchen,Washer",2,4,1.5,2,2,4 guests,36,Private room in townhouse,Private room,0,Private room,6,0.0, ,True,False,CANCEL_FLEXIBLE,private_room,True,100.0,100.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/28939437?&check_in=2022-02-15&check_out=2022-02-16
36105909,Monthly Let March 2020 : Exquisite Country Cottage,Comber,0,Comber,"Comber, Northern Ireland, United Kingdom",54.54985,-5.7454,"Free parking,Wifi,Kitchen,Washer",0,4,2.5,3,3,4 guests,60,Entire cottage,Entire home/apt,0,Entire cottage,5,0.0, ,True,False,CANCEL_MODERATE,entire_home,True,100.0,100.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/36105909?&check_in=2022-02-15&check_out=2022-02-16
